date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,216,0.35
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1300,2.12
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.72
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.09
2024-06-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,714,1.17
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,356,0.58
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Maize,51,KG,actual,Retail,XAF,270,0.44
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Rice,52,KG,actual,Retail,XAF,650,1.06
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,5000,8.16
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,oil and fats,Oil (palm),62,L,actual,Retail,XAF,800,1.31
2024-06-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,848,1.38
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,356,0.58
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Maize,51,KG,actual,Retail,XAF,270,0.44
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Rice,52,KG,actual,Retail,XAF,675,1.1
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,270,0.44
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,5000,8.16
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,oil and fats,Oil (palm),62,L,actual,Retail,XAF,800,1.31
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,556,0.91
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,848,1.38
2024-06-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,714,1.17
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.68
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1100,1.8
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,727,1.19
2024-06-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,714,1.17
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.68
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1200,1.96
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,722,1.18
2024-06-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,848,1.38
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,115,0.19
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,500,0.82
2024-06-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.09
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.25
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1300,2.12
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,0.99
2024-06-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,429,0.7
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.31
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,oil and fats,Oil (palm),62,L,actual,Retail,XAF,525,0.86
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,556,0.91
2024-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,727,1.19
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,115,0.19
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,cereals and tubers,Maize,51,KG,actual,Retail,XAF,324,0.53
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,cereals and tubers,Rice,52,KG,actual,Retail,XAF,750,1.22
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1500,2.45
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,848,1.38
2024-06-15,Ouaka,Ippy,Ippy,2383,6.26,21.2,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,429,0.7
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.38
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Maize,51,KG,actual,Retail,XAF,324,0.53
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Rice,52,KG,actual,Retail,XAF,800,1.31
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,270,0.44
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.68
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,667,1.09
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,848,1.38
2024-06-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,1071,1.75
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.31
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Rice,52,KG,actual,Retail,XAF,800,1.31
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1275,2.08
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,727,1.19
2024-06-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,571,0.93
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,115,0.19
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,cereals and tubers,Maize,51,KG,actual,Retail,XAF,162,0.26
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,cereals and tubers,Rice,52,KG,actual,Retail,XAF,750,1.22
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1300,2.12
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.72
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.09
2024-06-15,Ouham,Bouca,Bouca,2062,6.5,18.28,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,571,0.93
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,250,0.41
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,miscellaneous food,Salt,185,KG,actual,Retail,XAF,403,0.66
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,333,0.54
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,545,0.89
2024-06-15,Ouham Pendé,Bocaranga,Bocaranga,2071,6.98,15.65,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,714,1.17
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.25
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.31
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.14
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,176,0.29
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1200,1.96
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,347,0.57
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,515,0.84
2024-06-15,Ouham Pendé,Bocaranga,Ngaoundaye,2200,6.99,15.62,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,554,0.9
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.25
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,cereals and tubers,Rice,52,KG,actual,Retail,XAF,650,1.06
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,176,0.29
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1450,2.37
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,417,0.68
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,515,0.84
2024-06-15,Ouham Pendé,Bozoum,Bozoum,2061,6.32,16.37,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,536,0.87
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.38
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.35
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,cereals and tubers,Rice,52,KG,actual,Retail,XAF,750,1.22
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,5.71
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.45
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,347,0.57
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,485,0.79
2024-06-15,Ouham Pendé,Paoua,Paoua,1793,7.25,16.43,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,482,0.79
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,cereals and tubers,Rice,52,KG,actual,Retail,XAF,800,1.31
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,4000,6.53
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.68
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1275,2.08
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,oil and fats,Oil (palm),62,L,actual,Retail,XAF,625,1.02
2024-06-15,Sangha-Mbaéré,Bayanga,Bayanga,2382,2.91,16.27,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,985,1.61
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.31
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,cereals and tubers,Maize,51,KG,actual,Retail,XAF,324,0.53
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,cereals and tubers,Rice,52,KG,actual,Retail,XAF,675,1.1
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,5000,8.16
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,miscellaneous food,Salt,185,KG,actual,Retail,XAF,389,0.63
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.04
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,oil and fats,Oil (palm),62,L,actual,Retail,XAF,700,1.14
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,722,1.18
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,909,1.48
2024-06-15,Sangha-Mbaéré,Nola,Nola,2060,3.52,16.04,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,929,1.52
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,385,0.63
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,cereals and tubers,Maize,51,KG,actual,Retail,XAF,419,0.68
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,cereals and tubers,Rice,52,KG,actual,Retail,XAF,2000,3.26
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,419,0.68
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2000,3.26
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,miscellaneous food,Salt,185,KG,actual,Retail,XAF,556,0.91
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1750,2.86
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,708,1.16
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,1000,1.63
2024-06-15,Vakaga,Birao,Birao,2198,10.3,22.78,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,1071,1.75
2024-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,269,0.45
2024-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,311,0.52
2024-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,763,1.27
2024-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,270,0.45
