X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
15.5970999500584,5.62730992861438,"2589437007",node,18.75,doctors,,Centre de Santé de Ndongue,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Ndongue,168846104,4,2025/07/12 17:38:00+00,4638a5afe5894e08b84f3e6e03b1097f
,,"278497042",way,18.75,doctors,,Poste de Santé de Ndouboure,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Ndouboure,88789830,5,2020/07/31 15:40:17+00,abafa11a96de41508dbfb67b2aefd4df
18.530791374136,4.35286602623879,"2225267665",node,15.625,hospital,,Centre de Santé Guitangola,,Survey,,,open,,,,,,,,,,,,,,,,,,,15502222,1,2013/03/26 11:43:33+00,d163961641af46308510f2b0e4e3b695
18.5318233540548,4.33835653275028,"4637848223",node,9.375,clinic,,Dispensaire,,,,,,,,,,,,,,,,,,,,,,,,45563583,1,2017/01/27 15:27:16+00,31df48ce5188435c97adcbfe3d182946
19.2882895287312,5.69368387291254,"6303165255",node,12.5,,clinic,Poste de Santé,,RRM,,,,,,,,,,,,,,,,,,,,,,137652258,2,2023/06/22 15:17:21+00,ddff98c40c864a6a89c2373578a5d180
,,"786136267",way,18.75,doctors,,Poste de Santé de Kounde,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Kounde,88789830,3,2020/07/31 15:40:17+00,61645b8ab369438fa03ad70f20a99c51
15.7765999990808,6.85512999750148,"2665815221",node,18.75,doctors,,Poste de Santé de Sangame,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Sangame,88789830,2,2020/07/31 15:40:17+00,854dd45bd699469b91178192774a59cd
17.6363329216856,6.78861942818156,"7595855862",node,12.5,clinic,,Benzembe health post,,MissingMapsKobo,,,,,,,,,,,,,,,,,,,,,,86250529,1,2020/06/05 14:55:23+00,c01832a5ff31403f9a4141dab77a9987
,,"190614327",way,25,hospital,hospital,Clinique Centrafrique Assistance Santé,,"Bing;Survey",,NGO,open,,,,,,,,,,,,,,,"3316",,,,107245715,4,2021/07/01 07:54:45+00,bb3045589cb4476e95449f8b61b7b44c
15.6447333837842,6.48739067575085,"2665791720",node,18.75,doctors,,Centre de Santé de Bohong,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Bohong,88789830,2,2020/07/31 15:40:17+00,df74377da5eb4e68805306fac2c8cdbd
,,"457485591",way,21.875,hospital,hospital,Poste de Santé de Lakandja,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Lakandja,84320144,3,2020/04/29 08:19:15+00,5204ce65d16749c6a0e25973f9257396
,,"260993303",way,18.75,doctors,,Centre de Santé de Ngambi,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Ngambi,88789830,4,2020/07/31 15:40:17+00,1f5e6bff0f34415daddd89450994bc0b
,,"260992437",way,18.75,doctors,,Centre de Santé de Noufou,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Noufou,88789830,4,2020/07/31 15:40:17+00,53c3870d7a294bf894ddafd23fcd19a0
,,"784160432",way,18.75,doctors,,Poste de Santé de Mayo-Lara,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Mayo-Lara,88789830,3,2020/07/31 15:40:17+00,664887695370439599c3773dec89450a
,,"444654268",way,18.75,doctors,,Poste de Santé de Bondiba,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bondiba,88789830,4,2020/07/31 15:40:17+00,c630da7b1d94406784cbd9fde9944bce
,,"278500575",way,18.75,doctors,,Poste de Santé de Nzapoye,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Nzapoye,88789830,4,2020/07/31 15:40:17+00,a83283ff29f04d5da7972f22084ff4b8
22.829096867997,4.74240936035275,"3545491589",node,9.375,hospital,,HURB,,,,,,,,,,,,,,,,,,,,,,,,31458807,1,2015/05/25 21:55:05+00,cd1eaaf5684d4f9c96091ba72f52512a
,,"784201266",way,21.875,hospital,hospital,Poste de Santé de Akpa,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Akpa,84209828,2,2020/04/27 16:18:11+00,c88f9f5e11df4aad8a1712e5327592b8
,,"261565308",way,18.75,doctors,,Poste de Santé de Kounmbam 1,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kounmbam 1,88789830,4,2020/07/31 15:40:17+00,9ed5a4e357b1420f9801234af3173559
,,"282403584",way,21.875,hospital,hospital,PS de Kadjama,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Kadjama,168848572,4,2025/07/12 18:47:30+00,0a414e95e0ad4b0f996db7c11dda942c
,,"786136263",way,18.75,doctors,,Centre de Santé de Balembe,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Balembe,98469292,3,2021/01/31 22:22:55+00,8f5202dbc4c946d9b7c304fccc291a81
14.9416999978202,5.48241993126186,"2663521073",node,18.75,doctors,,Poste de Santé de Abo-Boguirma,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Abo-Boguirma,88789830,2,2020/07/31 15:40:17+00,49f35d418b39489b817fcc12052ef40d
,,"483217988",way,18.75,doctors,,Centre de Santé de Bamba,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Bamba,88789830,3,2020/07/31 15:40:17+00,28cd1be9b2f147b795b328df14f618b7
,,"314300934",way,9.375,hospital,,Centre de santé Niakari,,,,,,,,,,,,,,,,,,,,,,,,92588422,4,2020/10/16 13:38:54+00,f195e1f899a74b8b8da95bb2ac45c06b
,,"261576502",way,18.75,doctors,,Poste de Santé de Ndanga,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Ndaga,88789830,5,2020/07/31 15:40:17+00,7bb4f4d797674a3fae5933aebe3bbc44
15.13858277292,4.12023334445658,"6441781626",node,18.75,clinic,clinic,Sala de Observação de Adultos,,Bing,,,,,,,,,,,,,,,,,,observacao adulto,,,,69786199,1,2019/05/02 01:44:00+00,4e595cbac42041749705be6393c37f67
,,"278033381",way,18.75,doctors,,Yelewa,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Yelewa,98469292,4,2021/01/31 22:22:55+00,de608d5b0e634c94969ecf914ad2eefc
,,"785842102",way,21.875,hospital,hospital,Poste de Santé de Doukouma,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Doukouma,84320144,2,2020/04/29 08:19:15+00,b85d518d10384e96aeedfa337b401c75
15.8716505296114,4.9485793679878,"2661637075",node,18.75,doctors,,Poste de Santé Arche de Noé,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Carnot,88789830,3,2020/07/31 15:40:17+00,0553e37b594d4641a7f749e4e9cce994
18.5733654911062,4.36339646265279,"3234599245",node,12.5,pharmacy,pharmacy,Pharmacie Awa,,,,,,,,,,,,,,,,,,,,,,,,120594850,3,2022/05/05 15:33:49+00,62c2fa7c043c417fb4d9b519b238e1c5
,,"261317843",way,21.875,hospital,hospital,Poste de Santé de Mbiti-Bamala,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Mbiti-Bamala,84209828,3,2020/04/27 16:18:11+00,048f100de2934b2ea392ad3b6da53690
16.9587896576436,7.62385059843663,"2441042883",node,18.75,hospital,,CS de Markounda,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Markounda,168846104,3,2025/07/12 17:38:00+00,0b0c4cd395484ce7a9b3a1277cebd39e
15.0740268634201,5.78678812552621,"2663468489",node,18.75,doctors,,Poste de Santé communautaire de Fambe,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Fambele,88789830,2,2020/07/31 15:40:17+00,aaeb5c372baa488bb5e2730ac7ab0845
21.1497156795961,5.92404472365862,"2666392859",node,21.875,hospital,hospital,Poste de Santé de Tagbara,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Tagbara,137802430,2,2023/06/26 17:40:30+00,393a6d253efd41729d606a1e9ae5f0de
20.6862999506049,4.93037999308424,"2666204776",node,18.75,hospital,,Poste de Santé de Goya,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Gbada,20620462,2,2014/02/17 18:04:12+00,c12c9998edac4283a21170c8ecb9d446
,,"261565319",way,18.75,doctors,,Poste de Santé de Kounmbam 2,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kounmbam 2,88789830,5,2020/07/31 15:40:17+00,276603cd5bff413d9b962a065c3d5836
15.5530289928195,6.87761084854606,"2665815216",node,18.75,doctors,,Poste de Santé Boukayan,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bokayan,88789830,3,2020/07/31 15:40:17+00,0fb2621096d34828a60d6b850c4e5e3a
,,"263840832",way,21.875,hospital,hospital,Poste de Santé de Gazao,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Gazao,84320144,3,2020/04/29 08:19:15+00,5187f905457346f286e24b0879bd7c2d
14.9846999992906,4.78668994899004,"2665960674",node,18.75,doctors,,Centre de Santé de Gbambia,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Gbambia,88789830,2,2020/07/31 15:40:17+00,0248aa6194284ee6a9caa48c9e052e74
,,"786136264",way,21.875,hospital,hospital,Centre de Santé du Camp de Ndassima,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Ndassima,84259872,2,2020/04/28 10:43:50+00,a44dd9a1b52b4fa2b6f163452945b543
18.5479784665933,4.37771736331987,"2225514666",node,21.875,hospital,,Centre de Santé Urbain des Castors,Ministère de Santé,survey,,government,open,,,,,,,,,,,,,,,,,,,107249315,2,2021/07/01 09:06:20+00,be918e85a5c44967a8e886ed8afd52b9
16.9946525523808,7.30284298526831,"2440007345",node,18.75,hospital,,PS de Sido,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Sido,141327887,4,2023/09/16 06:22:04+00,67193617238b4ab38889c3766adb95f7
,,"260791414",way,18.75,doctors,,Centre de Santé de Gallo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Gallo,88789830,5,2020/07/31 15:40:17+00,6c68b12e8e474435a1e0f65de3f7987c
,,"244375542",way,21.875,hospital,hospital,Poste de Santé de Soumbe,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gbade,96261301,6,2020/12/22 13:16:45+00,1b8a8a7c5e954138baa3707cb36d6ab8
,,"1005223767",way,12.5,hospital,hospital,Saint Donatien,,,,,,,,,,,,,,,,,,,,,,,,114093602,1,2021/11/22 11:11:22+00,5db63daadbff441f966b9636ce47f68e
,,"749343851",way,21.875,hospital,hospital,Centre de Santé du Camp de Réfugiés Soudanais,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Camp de Réfugiés Soudanais,83818134,2,2020/04/20 11:23:10+00,a8495be83e7d493d960648c54e3a9076
18.5370228162313,4.35628953077099,"2225666466",node,12.5,hospital,,Centre de Santé de ADECOM,,Survey,,,,,,,,,,,,,,,,,,,,,,15505988,1,2013/03/26 17:12:20+00,06aa82b1ed0547e5b377bff6f3b47db1
,,"260661195",way,21.875,doctors,doctor,Centre de Santé E E B,,"Bing;UNICEF",,private,,,,,,,,,,,,,,,,,,,Carnot,168179022,5,2025/06/27 10:39:20+00,60f660b27d0b4f88be0300f707bb8de1
18.3442999796766,5.85464994145673,"2670707179",node,18.75,hospital,,Poste de Santé de Gbangou,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Gbangou,20548832,1,2014/02/13 21:26:37+00,1ba1c633b99c4ad589402138fcd15915
,,"484961616",way,18.75,doctors,,Centre de Santé de Nguia-Bouar,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nguia-Bouar,88789830,4,2020/07/31 15:40:17+00,1e0b3484ebdd43e18e02e3fe9a64fdf6
18.570235017909,4.36397556834302,"4637264311",node,12.5,clinic,clinic,CS Lakouanga,,,,,,,,,,,,,,,,,,,,,,,,120594850,4,2022/05/05 15:33:49+00,76b6efbfcc734196a7a3e225fd2183db
15.5590999214691,6.64902997875791,"2665791714",node,18.75,doctors,,Centre de Santé Mbotoga,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Mbotoga,88789830,2,2020/07/31 15:40:17+00,4ab1f93bcfbb4342b1aeebc460f4216a
,,"260787801",way,18.75,doctors,,Centre de Santé de Lokoti,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Lokoti,88789830,4,2020/07/31 15:40:17+00,1cd7282f606b4b83a3627d05a219c7c1
17.7959518507518,6.99379274371026,"2590353163",node,18.75,hospital,,Poste de Santé de Kakouda-Bede,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Kakouda-Bede,141327887,6,2023/09/16 06:22:04+00,389637bc36f74c15a8ec7cd15eb3ccbc
19.6219067932147,6.67498445811566,"2694879395",node,18.75,hospital,,Poste de Santé de Blakadja,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Blakadja,20833406,1,2014/02/28 19:10:23+00,b5f3912ff191446084ccf6a990309617
,,"260696353",way,21.875,doctors,doctor,Centre de Santé de Mbe-Gote,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nassouri,134614861,5,2023/04/07 12:54:12+00,9d6ff5ab47864c1a8f11cbae87a80946
,,"785811793",way,21.875,hospital,hospital,Poste de Santé de Rendekouzou,,"bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Rendekouzou,84259872,2,2020/04/28 10:43:50+00,0ce973b64497424dae72903ef3bc18db
15.7171806874838,6.88489078290937,"2665815223",node,18.75,doctors,,Poste de Santé de Herba,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Sangame,88789830,3,2020/07/31 15:40:17+00,9b3962fa58ad4fe3af8092eaaa5bb340
,,"260585039",way,18.75,doctors,,Centre de Santé Sabewa,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Sabewa,88789830,4,2020/07/31 15:40:17+00,d7c086259c964738bb82994fb8128f8c
,,"261565289",way,18.75,doctors,,Poste de Santé de Nzounapaye,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nzounapaye,88789830,4,2020/07/31 15:40:17+00,fa0618159850451fa071ad37246ac921
15.7231878298502,5.89565454705766,"2589437005",node,18.75,doctors,,Centre de Santé Tedoa,,"UNICEF,2012",,private,,,,,,,,,,,,,,,,,,,Institut Doaka,97559922,5,2021/01/15 12:22:33+00,1d120a8f727849b7a252caaf1dcd59bc
,,"786136265",way,12.5,hospital,hospital,Centre De Sante Baptiste Cezakoba,,,,,,,,,,,,,,,,,,,,,,,,84320144,2,2020/04/29 08:19:15+00,59a4c2eb9fd84627b71750478fcd0db6
18.4037999251822,6.03688995080751,"2670725531",node,18.75,hospital,,Centre de Santé de Marali,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Marali,20549205,1,2014/02/13 21:43:54+00,32900016148c46db88b8d554679fb0a1
20.7043069608306,5.14928253073504,"2666204778",node,18.75,hospital,,Poste de Santé de Kossamba,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Kossamba,27155508,3,2014/12/01 14:32:30+00,82bfc2dce709478081b0f3052b785ed1
,,"244316569",way,21.875,hospital,hospital,Centre de Santé Urbain Pi,,"UNICEF,2012",,private,,,,,,,,,,,,,,,,,,,Bossangoa,96261301,5,2020/12/22 13:16:45+00,fd5dd9af1e8949469332a7475db26075
19.1423999894252,6.46037999277419,"2669498908",node,18.75,hospital,,Centre de Santé de Dissikou,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Dissikou,20533394,1,2014/02/13 00:35:27+00,97704ea384b9413899a4a34c090fec59
,,"253056605",way,18.75,doctors,,Poste de Santé de Wapo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Wapo,88789830,5,2020/07/31 15:40:17+00,b75889522b9442fda1a7b1f15fa1155a
15.6878964970904,5.9191882489599,"2589437006",node,18.75,doctors,,Centre de Santé de Kpocte,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Kpocte,97559922,4,2021/01/15 12:22:33+00,9e1938727ecf44f3a67335a90266d05e
,,"783882039",way,28.125,hospital,hospital,Clinique Chouaib,,survey,,private,open,,,,,,,,,,,,,,,"53",Mme Leopold Seaton Lengor,,,140151113,4,2023/08/20 20:40:45+00,dc26cda1dc2e471192dff4f85925ba93
,,"261277051",way,21.875,hospital,hospital,Poste de Santé de Lafolo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Lafolo,83818235,3,2020/04/20 11:24:47+00,339ae84f52b648b39d46968a7f745a50
20.5447063881325,4.97956935949608,"2666204775",node,18.75,hospital,,Centre de Santé de Boy-Kotto,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Boy-Kotto,20495152,1,2014/02/10 23:34:24+00,abf7b27c49244a0eac3df0618be61574
,,"238378965",way,18.75,doctors,,Poste de Santé de Nzakoundou,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nzakoundou,88789830,5,2020/07/31 15:40:17+00,40f0e3a9b28745eaba74b759ff7960af
,,"244317135",way,21.875,hospital,hospital,Centre de Santé Evangélique,,"UNICEF,2012",,private,,,,,,,,,,,,,,,,,,,Bossangoa,96261301,4,2020/12/22 13:16:45+00,045d930bb56b4965947572371fe65f88
,,"253072995",way,21.875,doctors,doctor,Centre de Santé Be-ngote,,"Bing;UNICEF",,private,,,,,,,,,,,,,,,,,,,Berbérati,134614171,5,2023/04/07 12:37:55+00,5f7859cd668d4c4aaa7ef3cb44ffbae2
,,"263836417",way,21.875,hospital,hospital,Centre de Santé de Zougougbada,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Zougougbada,84320144,3,2020/04/29 08:19:15+00,ff42d1f74bc94aa1b56db63e224dc305
,,"314886852",way,12.5,hospital,hospital,Poste De Sante Yongossaba,,,,,,,,,,,,,,,,,,,,,,,,84320144,4,2020/04/29 08:19:15+00,efab837c5d92448fa331307b4b2b3017
18.3573033289838,6.34734323913779,"2590491423",node,18.75,hospital,,Poste de Santé de Gbangola,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gbangola,141327887,5,2023/09/16 06:22:04+00,3ad3272eb9ee4860b863f9fc17a9fce4
18.3068415896703,6.90109308556279,"2590484753",node,18.75,hospital,,Poste de Santé de Gbakaya,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gbakaya,141327887,5,2023/09/16 06:22:04+00,42d28799ce3245a287b03236e20f2c5d
16.3722999297848,6.32200994262422,"2412540996",node,15.625,hospital,,HP Bozoum,,,,government,,,,,,,,,,,,,,,,,,,Bozoum,141327887,4,2023/09/16 06:22:04+00,fa69771b8b2347d28c54c351b1c4beb9
17.23341265684,6.81190628303531,"2590317877",node,18.75,hospital,,Poste de Santé de Bofiota,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bofiota,141327887,6,2023/09/16 06:22:04+00,eb57c807f5e2480b961c3954e7d3ddde
,,"944614212",way,9.375,clinic,yes,,,,,,,,,,,,,,,,,,,,,,,,,121474224,2,2022/05/25 12:38:47+00,17c46507fc9249ad99dc6a3aad372fd2
17.2283558546554,6.81548049418657,"2590317918",node,18.75,hospital,,Poste de Santé de Bossio,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bossio,141327887,6,2023/09/16 06:22:04+00,a26bd41bca18467c9df75ea7d601b612
,,"253092233",way,18.75,doctors,,Centre de Santé de Baoro,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Baoro,88789830,5,2020/07/31 15:40:17+00,5c68fcd9df6f42ae9d5d011f951130a7
,,"238384574",way,18.75,doctors,,Poste de Santé de Kosse,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kosse,88789830,5,2020/07/31 15:40:17+00,8a3bcaf216c14886a52492e8d4a8298c
,,"314572164",way,12.5,hospital,hospital,Poste Sante Aou 2,,,,,,,,,,,,,,,,,,,,,,,,84320144,3,2020/04/29 08:19:15+00,9f1f656926dc4800bdb753b37df02c39
,,"260677612",way,15.625,clinic,clinic,"Triagem, Consultas e Sala de Observação Pediátricas.",,Bing,,,,,,,,,,,,,,,,,,,,,,69786114,4,2019/05/02 01:37:24+00,2df74d58551c4553a203a854337d33fe
,,"785842103",way,15.625,hospital,hospital,Centre de santé Niakari,Mission catholique,,,,,,,,,,,,,,,,,,,,,,,84320144,2,2020/04/29 08:19:15+00,3d34f93c24094104b28eaded96996509
18.5458814820574,4.35970197119099,"2225650029",node,18.75,hospital,,Centre de Santé Saint-Jacques,,Survey,,private,open,,,,,,,,,,,,,,,,,,,107249315,2,2021/07/01 09:06:20+00,11ef98441a3c4b039253cac06251e2ca
22.6222281449134,4.90097912659863,"3670323118",node,9.375,hospital,,Poste De Sante Nganzi,,,,,,,,,,,,,,,,,,,,,,,,32932332,1,2015/07/28 13:20:32+00,25f7abc5d0d04b7882c52bd662f35d97
20.3756999789691,5.14061991762424,"2668627522",node,18.75,hospital,,Poste de Santé de Ndoro,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Ndoro,20522596,1,2014/02/12 13:44:35+00,387c5fa21e25421aa9418ec22262f732
17.4353999271534,6.60269993097566,"2517058897",node,18.75,hospital,,PS Gazouiene,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gazouiene,141327887,4,2023/09/16 06:22:04+00,bd7717c8789c4068818f27694c25b530
,,"261277019",way,21.875,hospital,hospital,Poste de Santé de Kopia,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kopia,84209828,3,2020/04/27 16:18:11+00,b1b53cbcb27841bcb7b52b65a3469826
22.7925993793705,10.2791352645872,"8874865217",node,21.875,hospital,hospital,Hôpital de ville de Birao,,,,,,,,,,,,,,,,,,,,"2",Birao,"236",,162655516,3,2025/02/18 10:57:12+00,6d60ee992d6c4238a0f8987d5ffc305e
,,"461236635",way,21.875,hospital,hospital,Poste de Santé de Makondji-Wali,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Makondji-wali,84320144,3,2020/04/29 08:19:15+00,8e934ee52a524917af4a81296652f1f9
22.5304529268669,4.66469922728851,"3529009625",node,9.375,clinic,,Pds Mabo,,,,,,,,,,,,,,,,,,,,,,,,31293418,1,2015/05/19 19:05:41+00,3713949e967347e4bf9021faa8d9e946
15.8986158664919,6.77263052878294,"2420714750",node,18.75,doctors,,Centre de Santé de Ngoutere,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Ngoutere,141327887,5,2023/09/16 06:22:04+00,27c5ae6fae874c8aaa23c995f0d44202
21.9858549452409,6.54030889942749,"6128625526",node,12.5,hospital,hospital,Hôpital régional de Bria,,,,,,,,,,,,,,,,,,,,,,,,65348328,1,2018/12/10 15:41:19+00,aaf81f6ea0aa4c209336588e5ae25934
,,"238380921",way,18.75,doctors,,Centre de Santé de Ndim,,"Bing;UNICEF",,private,,,,,,,,,,,,,,,,,,,Ndim,88789830,5,2020/07/31 15:40:17+00,7f65d559cada4549a69ed4db918f86c0
,,"482811065",way,18.75,doctors,,Centre de Santé de Dédé-Mokouba,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Dédé-Mokouba,88789830,4,2020/07/31 15:40:17+00,f6a56feda6d44d8dbccd09b88504f67f
,,"315299209",way,21.875,hospital,hospital,Poste de Santé de Ndakara,,"UNICEF;Bing",,government,,,,,,,,,,,,,,,,,,,Ndakara,84259872,3,2020/04/28 10:43:50+00,2d5490600f094e26ad04defe6d89297e
,,"238374396",way,18.75,doctors,,Poste de Santé de Kowone,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kowone,88789830,5,2020/07/31 15:40:17+00,bfc51fd4df5c41859e716750b205682f
,,"261453233",way,12.5,doctors,,Centre de Santé Sant Francis,,Bing,,,,,,,,,,,,,,,,,,,,,,46837133,3,2017/03/14 11:06:25+00,e71459bfed7a40aeb9966d9adb246a37
,,"201737501",way,21.875,hospital,hospital,Centre de Santé de Jean-C,,"Bing;UNICEF",,private,,,,,,,,,,,,,,,,,,,Kaga-Bandoro,84209828,4,2020/04/27 16:18:11+00,0dbcfa820f16466d9580e303cb332538
20.6522730279388,5.76977101806528,"7375340819",node,12.5,pharmacy,pharmacy,Pharmacie de Kidigra,,,,,,,,,,,,,,,,,,,,,,,,141566331,3,2023/09/21 15:51:36+00,1aa86cc8e052437ea1f0a7c55b5b8c53
,,"785811792",way,12.5,doctors,,Poste de Santé de Boko,,bing,,,,,,,,,,,,,,,,,,,,,,88789830,2,2020/07/31 15:40:17+00,240810b562d046cd953433b9c8726a31
18.4775337671999,6.80255115708434,"2590484755",node,18.75,hospital,,Poste de Santé de Sogbafo,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Songbafo,141327887,5,2023/09/16 06:22:04+00,2b13b9b1fa1845f3bde553d4390c10c6
,,"260677554",way,18.75,doctors,,Centre de Santé de Mbangou,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Mbangou,88789830,4,2020/07/31 15:40:17+00,414246a16a4749979b5f8a524d57460f
14.9003999301324,4.52277994405875,"2665980826",node,18.75,doctors,,Poste de Santé de Godawa,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Godawa,88789830,2,2020/07/31 15:40:17+00,ca38369559fe486bad3ca50e8b027790
20.3858933790565,6.19637124902351,"2694663671",node,18.75,hospital,,Centre de Santé de Bakala,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bakala,20829462,1,2014/02/28 15:37:10+00,7d642240afc846569064ae5e44ec1e99
,,"783882036",way,18.75,hospital,hospital,Centre médico-social (CMS) de Bangui,,Survey,,,,"Mo-Fr 08:30-12:30, 15:00-18:00",,,,,,,,,,,,,,,,,,84182808,2,2020/04/27 08:25:59+00,45ce0d3ba5204e90ab95ded431c9d86c
18.5596787652332,4.36041518733202,"4007611328",node,9.375,clinic,,CS Bruxelle,,,,,,,,,,,,,,,,,,,,,,,,45553472,2,2017/01/27 10:52:41+00,9b7f8e8930d044f18b0a184159cf04d2
18.5752307998385,4.40543438927696,"2225267750",node,18.75,hospital,,Centre de santé Saint Luc,,survey,,private,,,,,,,,,,,,,,,,,Boy - Raba,,,107245715,2,2021/07/01 07:54:45+00,11d3d4b6fdb94f5381491ca7e6a52b1e
,,"261321244",way,21.875,hospital,hospital,Poste de Santé de Domodo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Domodo,84259872,3,2020/04/28 10:43:50+00,414e3e7fec3947ad8a657c0cf7c0b2aa
,,"260791413",way,18.75,doctors,,Poste de Santé de Ngorom,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Ngorom,88789830,4,2020/07/31 15:40:17+00,d39f36ebdce04ca693a442861b236ce7
15.1635455893133,5.79643075075606,"2663509116",node,18.75,doctors,,Centre de Santé Emmanuel,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Gallo,88789830,3,2020/07/31 15:40:17+00,15a36c104abb45c695fb0b7fa2924cf6
16.4944446270476,6.12809042175337,"2420372475",node,18.75,hospital,,PS de Boyabane,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Boyabane,141327887,4,2023/09/16 06:22:04+00,2c00d6caca7744edb20a46125ea2c047
,,"244318701",way,21.875,hospital,hospital,Poste de Gazouwène,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gazouwène,141327887,6,2023/09/16 06:22:04+00,9400c4419370435da8bd8c1f9ae22cd1
18.6204698591037,4.36642165914617,"2225615058",node,18.75,hospital,,Centre de Santé Urbain de Ouango Bangui,,Survey,,government,open,,,,,,,,,,,,,,,,,,,107249315,2,2021/07/01 09:06:20+00,fa671de4e00d44168b8c92158aa92218
